# key	tier	source_class	name	url	citable_for   (catalog on ce98b0a6)
ucipm_uaidb	T1	university_extension	UC IPM -- Pesticide Active Ingredients Database (Home and Landscape)	https://ipm.ucanr.edu/home-and-landscape/pesticide-active-ingredients-database/	UC IPM's per-active-ingredient hazard grid for HOME AND LANDSCAPE use: water quality risk to aquatic wildlife, impact on natural enemies, the honey bee precaution band, acute toxicity to people and other mammals, chronic listings on the CA Prop 65 and US EPA lists, the standing PPE paragraph, and the example home-garden products drawn from an annual retail shelf survey. Scoped to home-garden hazard ratings; the agricultural relative-toxicity tables under `ucanr_ext` remain the anchor for residual duration and for crop-specific comparative toxicity.
uconn_ext	T1	university_extension	University of Connecticut Cooperative Extension	https://ipm.cahnr.uconn.edu	Cooperative Extension / IPM publications from the University of Connecticut, a 1862 Land Grant institution. New England regional coverage; fruit IPM and disease management.
ucr_citrus	T1	university_research_collection	UC Riverside Citrus Variety Collection / UC ANR Citrus Variety listing (Pub 8472)	https://citrusvariety.ucr.edu	UC Riverside Citrus Variety Collection (UC ANR), the citrus variety reference: variety identity, characteristics, parentage, and home-grower recommendations.
uf_ifas	T1	university_extension	University of Florida IFAS Extension	https://ifas.ufl.edu	University of Florida IFAS Extension parent portal publications, a 1862 Land Grant institution. Existing uf_ifas_* entries are regional or topical sub-pages; uf_ifas covers general IFAS gardening solutions content outside those specific publications. Florida and subtropical/southern coverage.
uf_ifas_central_cal	T1	university_extension	UF/IFAS Central Florida Gardening Calendar (ENH1189/EP450)	https://edis.ifas.ufl.edu/publication/EP450	UF/IFAS Extension regional/topical sub-page (Central Florida coverage). 1862 Land Grant. Parent portal entry: uf_ifas.
uf_ifas_edis	T1	peer_reviewed_extension	UF/IFAS EDIS (Electronic Data Information Source)	https://edis.ifas.ufl.edu	Peer-reviewed UF/IFAS extension publications via the EDIS platform. Distinct from the general uf_ifas portal and the regional uf_ifas_* county/district publications. Florida and subtropical/southern coverage.
uf_ifas_gs	T1	university_extension	UF/IFAS Gardening Solutions -- Onions and Shallots	https://gardeningsolutions.ifas.ufl.edu/plants/edibles/vegetables/onions-and-shallots/	UF/IFAS Gardening Solutions consumer horticulture portal (onions/shallots page). Florida statewide bulbing-onion timing (Sept-Dec) + short-day type. Parent portal entry: uf_ifas.
uf_ifas_hs1153	T1	university_extension	UF/IFAS Lemon Growing in the Florida Home Landscape (HS1153/HS402)	https://edis.ifas.ufl.edu/publication/HS402	UF/IFAS EDIS publication (J. Crane) on lemon culture in the Florida home landscape: rootstock selection, pH, spacing, disease/foot rot, bloom, cold tolerance for lemon and citrus.
uf_ifas_hs1289	T1	university_extension	UF/IFAS EDIS HS1289, Production Guidelines for Globe Artichoke in Florida (Agehara, 2017) -- ARCHIVED	https://journals.flvc.org/edis/article/download/127520/127723/211706	Extension production guideline for Florida, and the ONLY defensible basis for an `unsuitable` rating in this crop: 'plants require sufficient chilling exposure or vernalization, which is generally 250 to 500 hours of temperatures below 50F. Therefore, bud formation must be artificially induced to produce artichokes in Florida', and 'artichokes do not initiate flower-bud formation or bolting without artificial vernalization in Florida because of insufficient chilling hours'. Also the 86F bud-quality ceiling and the below-28F whole-plant caution, and the Florida annual cycle (October to May, transplants no later than mid-November, harvest early March to early May). FORMALLY ARCHIVED: the live EDIS page returns HTTP 410 Gone and this PDF is watermarked 'Archival copy: for current recommendations see http://edis.ifas.ufl.edu'. There is no current live UF/IFAS artichoke publication. Cite WITH that caveat.
uf_ifas_hs132	T1	university_extension	UF/IFAS Citrus Culture in the Home Landscape (HS132)	https://edis.ifas.ufl.edu/publication/HS132	UF/IFAS Extension specific publication HS132. Florida coverage. Parent portal entry: uf_ifas.
uf_ifas_hs403	T1	university_extension	UF/IFAS HS1154/HS403 Growing Strawberries in the Florida Home Garden	https://edis.ifas.ufl.edu/publication/hs403	UF/IFAS Extension specific publication HS1154/HS403 (Growing Strawberries in the Florida Home Garden). Florida coverage. Parent portal entry: uf_ifas.
uf_ifas_hs764	T1	university_extension	UF/IFAS EDIS HS764 -- Low-Chill Apple Cultivars for Florida	https://edis.ifas.ufl.edu/publication/HS764	University of Florida IFAS Extension parent portal publications, a 1862 Land Grant institution. Existing uf_ifas_* entries are regional or topical sub-pages; uf_ifas covers general IFAS gardening solutions content outside those specific publications. Florida and subtropical/southern coverage.
uf_ifas_leon	T1	university_extension	UF/IFAS Leon County Extension	https://blogs.ifas.ufl.edu/leonco	UF/IFAS Extension regional sub-page (Leon County, Florida). 1862 Land Grant. Parent portal entry: uf_ifas.
uf_ifas_north_cal	T1	university_extension	UF/IFAS North Florida Gardening Calendar (EP451)	https://edis.ifas.ufl.edu/publication/EP451	UF/IFAS Extension regional/topical sub-page (North Florida coverage). 1862 Land Grant. Parent portal entry: uf_ifas.
uf_ifas_nwdistrict	T1	university_extension	UF/IFAS Northwest District Horticulture Vegetable Garden Planting Dates (Florida Panhandle)	https://nwdistrict.ifas.ufl.edu/hort/	UF/IFAS Northwest District Horticulture, a multi-county panhandle aggregate covering Okaloosa, Walton, Bay, Santa Rosa, Escambia, and other panhandle county extension offices. 1862 Land Grant. Parent portal entry: uf_ifas.
uf_ifas_south_cal	T1	university_extension	UF/IFAS South Florida Gardening Calendar (ENH1191/EP452)	https://edis.ifas.ufl.edu/publication/EP452	UF/IFAS Extension regional/topical sub-page (South Florida coverage). 1862 Land Grant. Parent portal entry: uf_ifas.
uf_ifas_vh021	T1	university_extension	UF/IFAS SP 103/VH021 Florida Vegetable Gardening Guide	https://edis.ifas.ufl.edu/publication/VH021	UF/IFAS Extension specific publication VH021. Florida coverage. Parent portal entry: uf_ifas.
uf_ifas_zinnia	T1	university_extension	UF/IFAS Gardening Solutions -- Zinnia	https://gardeningsolutions.ifas.ufl.edu/plants/ornamentals/zinnia/	UF/IFAS Gardening Solutions zinnia page. Florida/subtropical zinnia culture: spring planting statewide (plus fall in South Florida), blooms through summer heat to first frost (pause_in_heat:false), base watering for leaf-spot avoidance, long vase life. Parent portal entry: uf_ifas.
ufifas_ae588	T1	university_extension	UF/IFAS Extension AE588 (vegetable air-temperature growth ranges)	https://ask.ifas.ufl.edu/publication/AE588	University of Florida IFAS Extension AE588; carrot air-temperature growth/root-color optimum (61-75 degrees F). Parent portal: ufifas_ext.
ufifas_ext	T1	university_extension	University of Florida IFAS Extension	https://edis.ifas.ufl.edu	Institution-level anchor for University of Florida IFAS Extension publications (EDIS), a 1862 Land Grant institution. Florida and Gulf/Southeast coverage including the N/C/S Florida Vegetable Gardening Guide editions (VH021, EP450, EP451) and regional gardening calendars. Complements the granular uf_ifas_* publication-level IDs already in the catalog by providing the institution-level anchor the region->source map references for se_gulf (zone 9) and fl_peninsula (zones 10-11).
ufifas_ext_broccoli	T1	university_extension	UF/IFAS Gardening Solutions -- Broccoli	https://gardeningsolutions.ifas.ufl.edu/plants/edibles/vegetables/broccoli/	broccoli Florida cool-season window (Central/South peninsula)
ufifas_ext_vh021	T1	university_extension	UF/IFAS VH021 Florida Vegetable Gardening Guide	https://ask.ifas.ufl.edu/publication/VH021	broccoli Florida planting dates by region
uga_b577	T1	university_extension	UGA Extension Bulletin 577 (Vegetable Garden Planting Chart)	https://secure.caes.uga.edu/extension/publications/files/html/b577/b577plantingchart.pdf	University of Georgia Cooperative Extension specific publication Bulletin 577. Southeast regional coverage. Parent portal entry: uga_ext.
uga_c1014_sweet_potato	T1	university_extension	UGA Extension Home Garden Sweet Potatoes (Circular 1014)	https://extension.uga.edu/publications/detail.html?number=C1014	University of Georgia Cooperative Extension specific publication Circular 1014 (sweet potato). Southeast regional coverage. Parent portal entry: uga_ext.
uga_c1206_homegrown_pumpkins	T1	university_extension	UGA Extension Homegrown Pumpkins (Circular 1206)	https://fieldreport.caes.uga.edu/publications/C1206/homegrown-pumpkins/	University of Georgia Cooperative Extension specific publication Circular 1206 (homegrown pumpkins). Southeast regional coverage. Parent portal entry: uga_ext.
uga_c1232	T1	university_extension	UGA Extension Homegrown Carrots (Circular 1232)	https://fieldreport.caes.uga.edu/wp-content/uploads/2025/08/C-1232_1.pdf	University of Georgia Cooperative Extension carrot-specific bulletin (Westerfield/English, 2021): pH, germination temperature, days to maturity, spacing. Parent portal entry: uga_ext.
uga_c1258_fall	T1	university_extension	UGA Extension Fall Vegetable Gardening (Circular 1258)	https://extension.uga.edu/publications/detail.html?number=C1258	University of Georgia Cooperative Extension specific publication Circular 1258 (fall vegetable gardening). Southeast regional coverage. Parent portal entry: uga_ext.
uga_c963_vegetable_gardening	T1	university_extension	UGA Extension Vegetable Gardening in Georgia (Circular 963)	https://fieldreport.caes.uga.edu/publications/C963/vegetable-gardening-in-georgia/	University of Georgia Cooperative Extension specific publication Circular 963 (vegetable gardening). Southeast regional coverage. Parent portal entry: uga_ext.
uga_caes_collards	T1	university_extension	UGA CAES Cultivating Collards	https://fieldreport.caes.uga.edu/news/cultivating-collards-a-step-by-step-guide/	University of Georgia College of Agricultural and Environmental Sciences publication on collards. Southeast regional coverage. Parent portal entry: uga_ext.
uga_calendar	T1	university_extension	UGA Extension Vegetable Garden Calendar (Circular 943)	https://extension.uga.edu/publications/detail.html?number=C943	University of Georgia Cooperative Extension planting calendar publication. Southeast regional coverage. Parent portal entry: uga_ext.
uga_ext	T1	university_extension	University of Georgia Cooperative Extension	https://extension.uga.edu	University of Georgia Cooperative Extension parent portal publications, a 1862 Land Grant institution. Existing uga_* entries are specific publications (B577, C1014, C1206, C1258, C963, CAES Collards, Calendar); uga_ext covers extension content outside those specific publications. Southeast regional coverage.
uga_ext_c943_calendar	T1	university_extension	UGA Extension C943 Vegetable Garden Calendar	https://fieldreport.caes.uga.edu/publications/C943/vegetable-garden-calendar/	broccoli month-by-month garden calendar (Georgia)
uga_ext_c963_chart	T1	university_extension	UGA Extension C963 Vegetable Planting Chart for Georgia	https://fieldreport.caes.uga.edu/wp-content/uploads/2023/06/vegetable-planting-chart-for-Georgia-C963-UGA-extension.pdf	broccoli spring + fall planting dates by Georgia zone
uhawaii_ctahr	T1	university_extension	University of Hawaii CTAHR	https://www.ctahr.hawaii.edu/site/info.aspx	Crop production guidelines and home-gardening publications from the University of Hawaii College of Tropical Agriculture and Human Resources (CTAHR), the 1862/1890 Land Grant for Hawaii. Tropical (zone 11) coverage; timing guidance is distributed across crop-specific production guides (e.g. res-164 lettuce) and bulletin B-91 rather than a single planting-date table. Zone-11 hawaii_tropical region anchor.
uhawaii_ctahr_b91	T1	university_extension	UH Manoa CTAHR Bulletin B-91 (home-garden vegetables for Hawaii)	https://www.ctahr.hawaii.edu/oc/freepubs/pdf/B-91.pdf	UH CTAHR B-91; Hawaii home-garden vegetable suitability (carrots among the consistent crops). Parent portal: uhawaii_ctahr.
uhawaii_ctahr_hawaii_county	T1	university_extension	UH CTAHR Hawaii County diversified-ag / produce list (Plants.aspx)	https://www.ctahr.hawaii.edu/hawaii/Plants.aspx	UH CTAHR Hawaii County diversified-ag / produce list (Plants.aspx). Specific page under its trusted parent (T1 inherited).
uhawaii_ctahr_hgv1	T1	university_extension	UH Manoa CTAHR HGV-1 (carrot home-garden fact sheet)	https://www.ctahr.hawaii.edu/oc/freepubs/pdf/HGV-1.pdf	UH CTAHR HGV-1; carrot maturity (~4 months in Hawaii) + culture. Parent portal: uhawaii_ctahr.
uiuc_ext	T1	university_extension	University of Illinois Extension	https://extension.illinois.edu/gardening	University of Illinois Extension publications (UIUC), a 1862 Land Grant institution. Midwest regional coverage.
umaine_2075	T1	university_extension	UMaine Extension Bulletin #2075, Growing Globe Artichokes (Cynara scolymus L.) in Maine (Hutton & Ginakes)	https://extension.umaine.edu/publications/2075e/	Extension crop bulletin for cold-region ANNUAL culture. Controlled vernalization of seedling trays below 50F for a minimum of 3 weeks (roughly 500 hours) with 12-13 hours of light; the 4-6 true-leaf stage at 6-8 weeks; devernalization above 80F; 10-20 buds per plant with the majority under 3 inches; and the statement that in Maine artichokes are grown as annuals from transplants because they are not cold-hardy enough to survive Maine winters reliably. Also the sole source of the container-overwintering method (32-35F, dark). Its 'hardy in USDA Zone 7 and greater' claim CONFLICTS with Cornell (zone 6/5) and with the measured 15F crown kill -- see the crop's open_findings; do not cite it for a zone floor.
umaine_ext	T1	university_extension	University of Maine Cooperative Extension	https://extension.umaine.edu/	University of Maine Cooperative Extension publications, a 1862 Land Grant institution. Northern New England regional coverage.
umaine_ext_2184	T1	university_extension	UMaine Extension Bulletin #2184 -- Strawberry Varieties for Maine	https://extension.umaine.edu/publications/2184e/	UMaine Cooperative Extension Bulletin #2184, Strawberry Varieties for Maine; the primary source for the per-variety red-stele and verticillium-wilt resistance grades. Parent portal entry: umaine_ext.
umaine_highmoor	T1	university_extension	UMaine Extension Highmoor Farm, Artichokes for the Northeast research reports (2021, 2022, 2023) and Ginakes, Hutton & Handley 2024 HortTechnology 34(6):819-826	https://extension.umaine.edu/highmoor/resources-by-crop/artichoke/northeast-2023/	Replicated multi-year extension field trials at Monmouth, Maine, and their PEER-REVIEWED write-up. Measured operation dates: seeding in the last third of March, transplanting 24 May to 12 June (63-80 days of seedling production), first harvest 14-29 August, final harvest 1-12 October. Measured days-after-transplanting to harvest: 88 / 83 / 63 by year, and 76-94 across eight cultivars. The vernalization dose-response that anchors the ~500-hour recommendation: 303 hours without supplemental light gave 3-33% flowering, 550 hours with light gave 68-100%. DO NOT USE the 2021 report's 'Days to Maturity' column (75/75/85/88/90) -- it states no basis, matches seed-catalog copy, and is contradicted by the trials' own 2022 measurements.
umass_ext	T1	university_extension	UMass Extension Vegetable Program	https://ag.umass.edu/vegetable	UMass Extension Vegetable Program publications, including the New England Vegetable Management Guide. 1862 Land Grant institution. New England regional coverage.
umass_nevmg	T1	university_extension	New England Vegetable Management Guide, Globe Artichoke	https://nevegetable.org/crops/globe-artichoke	Regional multi-state extension commercial vegetable management guide. Vernalization at 35-50F for at least 10 days in a cooler, with 500-550 hours (about 21-32 days) greatly increasing the proportion of plants that bud; the explicit judgement that ambient field chilling is 'far less reliable than controlled vernalization in coolers'; 10-20 buds per plant of which only 2-3 are primaries; and the perennial verdict for New England, that artichokes are not cold hardy enough to survive winter reliably and must be grown annually from seed.
umd_ext	T1	university_extension	University of Maryland Extension	https://extension.umd.edu	University of Maryland Extension publications, including the Home and Garden Information Center, a 1862 Land Grant institution. Mid-Atlantic regional coverage.
umd_ext_broccoli	T1	university_extension	UMD Extension -- Growing broccoli in a home garden	https://extension.umd.edu/resource/growing-broccoli-home-garden	broccoli spring/fall windows; fall-often-better-than-spring (mid-Atlantic)
umn_ext	T1	university_extension	University of Minnesota Extension	https://extension.umn.edu/vegetables	Cooperative Extension publications from the University of Minnesota, a 1862 Land Grant institution. Upper Midwest regional coverage, particularly strong for cold-climate guidance.
umn_ext_apple_scab	T1	university_extension	UMN Extension -- Apple scab of apples and crabapples	https://extension.umn.edu/plant-diseases/apple-scab	UMN Extension apple-scab page; supplies the explicit "immune" wording governing Liberty's apple-scab resistance grade. Parent portal entry: umn_ext.
umn_ext_broccoli	T1	university_extension	UMN Extension -- Growing broccoli	https://extension.umn.edu/vegetables/growing-broccoli	broccoli regional planting windows + heat/bolting thresholds
umn_ext_edible_flowers	T1	university_extension	UMN Extension -- Edible flowers	https://extension.umn.edu/flowers/edible-flowers	UMN Extension edible-flowers guide: lavender (Lavandula angustifolia) flowers have a sweet perfumed flavor that can turn bitter/astringent, are best used sparingly as a garnish, and feature in ice cream, baked goods, herbes de Provence and teas; edible does not always mean palatable. Specific page under its trusted parent (T1 inherited).
unh_ext	T1	university_extension	University of New Hampshire Cooperative Extension	https://extension.unh.edu	Cooperative Extension publications from the University of New Hampshire, a 1862 Land Grant institution. Northern New England regional coverage.
unl_ext	T1	university_extension	University of Nebraska-Lincoln Extension	https://lancaster.unl.edu/	University of Nebraska-Lincoln Extension publications, a 1862 Land Grant institution. Plains regional coverage.
unlv_mg_svn	T1	extension_master_gardener_program	Vegetable Planting Guide for Southern Nevada (Clarita Huffman, Master Gardener)	https://www.unlv.edu/sites/default/files/page_files/27/CampusLife_Planting-Calendar-LasVegas.pdf	UNR Cooperative Extension Master Gardener (Clark County) per-crop planting chart for Southern Nevada. Cool-season crops carry a spring window (Feb-Apr) and a fall window (mid-Aug through Oct/Nov); warm-season crops a spring window (Mar-May), with quick crops (bush beans, sweet corn, cucumber, summer squash) also a late-summer (Jul-Aug) window; garlic Sept through mid-Oct; dry onions Feb plus Sept-Oct. Backs the nevada per-crop annual windows. A Master Gardener product of a T1 university extension (mirrors nmsu_donaana_mg's admission).
unr_ext	T1	university_extension	University of Nevada, Reno Extension	https://extension.unr.edu	University of Nevada, Reno Extension publications, an 1862 Land Grant institution. Citable for microgreen produce safety via 'Microgreens and Produce Safety' (Moe, J., June 2020, PubID 3468, hosted by the UNR Desert Farming Initiative): raw-consumption risk, seed as a pathogen source, FSMA agricultural-water guidance, sanitizing food-contact surfaces and tools. Sole T1 microgreen-food-safety anchor.
unr_ext_fs1305	T1	university_extension	UNR Extension FS-13-05, Fruit, Flower and Seed Vegetable Varieties for the Moapa and Virgin Valleys (Bishop & Stoesser, 2013)	https://extension.unr.edu/publication.aspx?PubID=3016	NUMBERED UNR Extension fact sheet with named authors, scoped to the Moapa and Virgin Valleys in Clark County (Logandale, Overton, Mesquite) -- low-desert southern Nevada. It carries a dedicated Globe Artichokes section, verified verbatim: 'Globe Artichokes are a perennial plant that can be grown for both edible flower buds and showy garden flowers'; and for cultivars, 'Imperial Star will produce well-developed artichokes the first year from seed. Plants become 1 1/2-3 feet tall and have an open growth habit. Each typically produces one or two primary buds, with a diameter of 3 or 4 inches, and five to seven smaller secondary buds.' Also recommends Green Globe and Violetta. SCOPE LIMIT, load-bearing: this is a VARIETY guide, not a planting calendar -- it gives NO planting window, no harvest window and no persistence statement for Nevada, so it supports the RATING and the cultivar set, never a date. PROVENANCE: surfaced by Trevor 2026-07-27. Five research agents missed it because extension.unr.edu's search is JavaScript-rendered and they could only fetch publications by known URL, and because it is a variety guide rather than the planting-calendar class they were sweeping. It CORRECTS an earlier finding in this arc that UNR does not cover the crop.
unr_fs0261	T1	university_extension	UNR/UNCE Fact Sheet FS-02-61, Home Vegetable Production in Southern Nevada	https://naes.agnt.unr.edu/PMS/Pubs/2002-3280.pdf	UNR Cooperative Extension Fact Sheet FS-02-61 (A.M. O'Callaghan). The Southern Nevada warm-vs-cool season planting framework: warm-season vegetables planted March through May; cool-season mid-February through April and from mid-August until the end of October; plants do not grow well above 90 degF. Backs the nevada annual season windows and the summer heat_pause. Sub-ID under unr_ext.
unr_sp0115	T1	university_extension	UNR Extension SP-01-15, Becoming a Desert Gardener	https://naes.agnt.unr.edu/PMS/Pubs/2001-3427.pdf	UNR Extension special publication carrying a Southern Nevada vegetable planting guide with an explicit asparagus window. Replaces unr_fs0261 for asparagus timing, which does not cover the crop.
unr_sp2007	T1	university_extension	UNR Extension SP-20-07, Research Orchard Fruit Evaluations & Recommendations for Southern Nevada (2020)	https://naes.agnt.unr.edu/PMS/Pubs/2020-3713.pdf	UNR Extension specific publication SP-20-07 (M.L. Robinson, A. O'Callaghan, L. Ruskamp; peer-reviewed). Direct multi-year (2005-2018) apple variety field trial at the North Las Vegas Research Orchard (4600 Horse Drive, inside the zone 9 belt), with per-variety performance ratings and chill-hour figures. Backs the nevada apple suitability (fruits_reliably) and the reliable-vs-unproven variety steering (confirmed performers Dorsett Golden / Pink Lady / Mutsu / Anna / Fuji / Granny Smith; confirmed ceiling ~700 hr at Granny Smith). Sub-ID under unr_ext (the parent portal).
unr_sp9911	T1	university_extension	UNR Extension SP-99-11, Growing Tomatoes in Southern Nevada	https://extension.unr.edu/publication.aspx?PubID=3267	UNR Extension specific publication SP-99-11 (A. Roberts). Southern Nevada's practical last-frost date (March 15); the >90 degF-day / <55 degF-night tomato fruit-set cutoff; and the recommendation AGAINST a fall or second tomato planting for Southern Nevada (spread the single spring window by mixing early 50-60 day and main-season 80+ day varieties). Backs the nevada warm-fruiting-crop single-spring shape (no fall replant) and the heat_pause. Sub-ID under unr_ext.
uscrn	T1	government_observation_network	NOAA U.S. Climate Reference Network (USCRN)	https://www.ncei.noaa.gov/access/crn/	NOAA US Climate Reference Network station-level climate data. Citable for soil-temperature, air-temperature, and precipitation observational data feeding the Phase 1.1 anchor pipeline. Not citable for biological-mechanism claims.
usu_ext	T1	university_extension	Utah State University Extension	https://extension.usu.edu/yardandgarden	Utah State University Extension publications, a 1862 Land Grant institution. Intermountain West regional coverage.
usu_ext_artichoke	T1	university_extension	USU Extension, How to Grow Artichoke in Your Garden (Drost, April 2020)	https://extension.usu.edu/yardandgarden/research/artichoke-in-the-garden	PEER-REVIEWED extension home-garden crop fact sheet (page states 'Peer-reviewed fact sheet'). Seed started indoors in early January, 2-3 months to transplantable size, set out 3-4 weeks before the frost-free date; germination at 70-75F; spacing 18 inches in rows 2-3 feet apart; harvest beginning late July or early August and continuing until frost; 3-5 buds per flower stalk; the cultivar split (Imperial Star excellent as an annual, Green Globe best maintained several years); heavy mulching possibly allowing overwintering in milder areas of Utah with lift-and-store in colder areas; and the failure mode, that plants often fail to flower when it is hot during flower-stalk formation. CAVEAT: the page's Summary and FAQ blocks read as later editorial additions and one contradicts the body on last-frost timing; use the body text. Its 'good disease resistance' phrase for Imperial Star NAMES NO DISEASE and is not a resistance rating.
usu_ext_english_lavender	T1	university_extension	USU Extension -- How to Grow English Lavender in Your Garden (peer-reviewed fact sheet)	https://extension.usu.edu/yardandgarden/research/english-lavender-in-the-garden	USU Extension peer-reviewed fact sheet on English lavender (Lavandula angustifolia): pH 6.5-7.5, zones 5-10 (hardy z5, z4 with mulch/south wall), spacing 18-24 inches, 1-2 ft tall/wide and 3 years to full size, 10-15 year lifespan, propagated from cuttings (seed not recommended, 100-200 days seed-to-transplant), low fertility needs and over-fertilizing reduces flowers, deep-infrequent watering, prune yearly after flowering, harvest as flowers begin to open, dry hung upside down, Munstead/Hidcote recommended, companion low-water perennials. Specific page under its trusted parent (T1 inherited).
usu_ext_fall_veg	T1	university_extension	USU Extension Washington County, Fall Gardening in the St. George Area (Heflebower)	https://extension.usu.edu/washington/files/Fall_Vegetable.pdf	St. George fall cool-season gardening: cole crops (broccoli, cabbage, cauliflower) as transplants; direct-seeded lettuce, carrots, spinach; storage onions fall-planted and harvested the next summer (variety selection critical); green onions spring or fall; turnips, carrots, beets held in ground into winter. ~196-day season. Backs the utah_dixie cool-crop fall (second_planting) windows and the fall-planted onion delta. Sub-ID under usu_ext.
usu_ext_garlic	T1	university_extension	USU Extension, Garlic in the Garden	https://extension.usu.edu/yardandgarden/research/garlic-in-the-garden	Garlic planted from late September to November in Utah (fall planting preferred); harvest when tops begin to yellow. Backs the utah_dixie garlic fall clove window. Sub-ID under usu_ext.
usu_ext_peaches	T1	university_extension	USU Extension, How to Grow Peaches in Your Garden	https://extension.usu.edu/yardandgarden/research/peaches-in-the-garden	Per-variety peach chill-hour requirements (roughly 500 to 1050 hours) and the note that chill hours are hours between 32 and 45 degF; used for low-chill stone-fruit variety selection in the St. George core. No regional chill-accumulation total is given. Sub-ID under usu_ext.
usu_ext_raspberry	T1	university_extension	USU Extension, Raspberry Management for Utah	https://extension.usu.edu/yardandgarden/research/raspberry-management-for-utah	Names Utah's Dixie directly as fall-bearing-raspberry territory (fruit ripens after peak summer heat, avoiding sunburn); fall-bearing/primocane cultivars for hot low sites (Caroline, Josephine, Polana, Joan J, Polka); alkaline-soil iron chlorosis. Backs the utah_dixie raspberry marginal fall-bearing steer. Sub-ID under usu_ext.
usu_ext_tomato	T1	university_extension	USU Extension, How to Grow Tomatoes in Your Garden	https://extension.usu.edu/yardandgarden/research/tomatoes-in-the-garden	The tomato blossom-drop / fruit-set heat threshold: night temperatures below 50 degF or day temperatures above 95 degF cause flowers to abort. Backs the utah_dixie summer heat_pause for heat-abort warm crops. Sub-ID under usu_ext.
usu_ext_veg_dates	T1	university_extension	USU Extension, Suggested Vegetable Planting Dates for Utah	https://extension.usu.edu/yardandgarden/research/suggested-vegetable-planting-dates-for-utah	USU Extension vegetable planting-date groups A-D (cold tolerance) and the St. George explicit dates (Group A Feb 15, B Mar 1, C Mar 15, D Apr 1), plus the Group E fall-harvest windows. Backs the utah_dixie spring planting windows and the cool-crop fall (second_planting) dates. Sub-ID under usu_ext.
usu_ext_wash_frost	T1	university_extension	USU Extension Washington County, Elevations for Washington County (frost dates)	https://extension.usu.edu/washington/files/2020_Frost_dates_and_elevation.pdf	St. George frost normals (last frost March 30 / first frost November 1), marked as Utah Climate Center actual-record data; note that St. George reaches over 100 degF in June, July, and August. Backs the utah_dixie frost anchor and the summer heat_pause basis. Sub-ID under usu_ext.
usu_ext_wash_fruits	T1	university_extension	USU Extension Washington County, Fruits	https://extension.usu.edu/washington/gardening/fruits/	Washington County fruit recommendation by elevation: low-elevation St. George fruits that thrive (apricots, cherries, figs, grapes, peaches, persimmons, plums, strawberries) versus higher-elevation-only apples, pears, raspberries, blackberries. Backs the utah_dixie tree suitability calls, including the apple + pear marginal verdict. Sub-ID under usu_ext.
usu_washco_dates	T1	university_extension	USU Extension Washington County spring planting dates	https://extension.usu.edu/washington/files/planting-dates-spring.pdf	USU Extension county planting-date sheets, one page per Washington County city, naming asparagus crowns explicitly. Authoritative for St. George / Utah Dixie, where statewide USU dates run about six weeks late.
uwi_a3686	T1	university_extension	Wisconsin A3686 Growing Carrots, Beets, Radishes, and Other Root Crops	https://learningstore.extension.wisc.edu	University of Wisconsin Extension publication A3686 (specific circular). Upper Midwest regional coverage.
uwi_hort	T1	university_extension	Wisconsin Horticulture Extension	https://hort.extension.wisc.edu	Wisconsin Horticulture Extension portal publications from UW-Madison, a 1862 Land Grant institution. Existing uwi_a3686 is a specific publication; uwi_hort serves as the parent portal entry. Upper Midwest regional coverage.
vce_426_331	T1	university_extension	Virginia Cooperative Extension Publication 426-331	https://www.pubs.ext.vt.edu/426/426-331/426-331.html	Virginia Cooperative Extension specific publication 426-331. Mid-Atlantic regional coverage.
vce_426_840	T1	university_extension	Virginia Cooperative Extension Publication 426-840	https://www.pubs.ext.vt.edu/426/426-840/426-840.html	Small fruit culture for Virginia home gardens: strawberries (matted row, renovation, planting 3-4 weeks pre-frost), blueberries, caneberries, grapes. Mid-Atlantic regional coverage. NO elderberry content.
vce_438_108	T1	university_extension	VCE Publication 438-108, Specialty Crop Profile: Globe Artichoke (Bratsch, 2009)	https://vtechworks.lib.vt.edu/server/api/core/bitstreams/bbdb933c-3d6e-49f0-94fc-28c141601776/content	Extension SPECIALTY-CROP PRODUCTION PROFILE, 9 pp, Virginia Tech, reporting the author's own Blacksburg field trials. The mid-Atlantic annual-culture system: transplants set late March through April; post-transplant field vernalization of 190-240 hours at or below 50F; bud production commencing 60 to 100 days after transplanting; harvest peak mid-August through September; measured overwintering survival of 30-40% under hooped vented plastic plus a floating row cover, with few plants surviving under straw, a single cover, or plastic alone; 15-25% barren first-year plants. WITHDRAWN from the live VCE site (pubs.ext.vt.edu returns 'This publication is no longer available on our website'); this URL is the VTechWorks ORIGINAL-bundle bitstream. Do NOT use the DSpace default bitstream URL, which returns a JPEG thumbnail.
vce_spes_455	T1	university_extension	Virginia Cooperative Extension Publication SPES-455	https://www.pubs.ext.vt.edu/SPES/spes-455/spes-455.html	Edamame (vegetable soybean) production for Virginia: variety selection, Bradyrhizobium japonicum inoculation, nitrogen management, 7-10 day harvest window.
vt_vaes	T1	agricultural_experiment_station	Virginia Tech Virginia Agricultural Experiment Station / Tree Fruit Horticulture	https://www.arec.vaes.vt.edu	Virginia Agricultural Experiment Station research publications, including tree fruit horticulture research from Virginia Tech, a 1862 Land Grant institution. Mid-Atlantic regional coverage for orchard and small-fruit crops.
